"","id","interviewer","ORDER","TTO_BLOCK","DCE_BLOCK","STATE_ID","value","reversed","state_A","state_B","method","flagged","timing","wt","d_mo2","d_mo3","d_mo4","d_mo5","d_sc2","d_sc3","d_sc4","d_sc5","d_ua2","d_ua3","d_ua4","d_ua5","d_pd2","d_pd3","d_pd4","d_pd5","d_ad2","d_ad3","d_ad4","d_ad5","n45"
"6773",2022096,5,10,2,4,15,0.5,0,11111,32443,"TTO",0,2022,0.687932061180025,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1
"6784",2022096,5,15,2,4,12,0.5,0,11111,34155,"TTO",0,2022,0.687932061180025,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
"67910",2022096,5,9,2,4,11,0.5,0,11111,43542,"TTO",0,2022,0.687932061180025,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1
"6802",2022096,5,12,2,4,14,0.5,0,11111,45133,"TTO",0,2022,0.687932061180025,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1
"681",2022096,5,8,2,4,13,0.4,0,11111,52215,"TTO",0,2022,0.687932061180025,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
"682",2022096,5,7,2,4,86,0.5,0,11111,55555,"TTO",0,2022,0.687932061180025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"702",2022097,9,14,9,27,84,0.3,0,11111,11121,"TTO",0,2022,0.865815075082483,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"703",2022097,9,13,9,27,65,0.6,0,11111,11414,"TTO",0,2022,0.865815075082483,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1
"704",2022097,9,12,9,27,68,0.7,0,11111,21444,"TTO",0,2022,0.865815075082483,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1
"70510",2022097,9,8,9,27,67,0.4,0,11111,25222,"TTO",0,2022,0.865815075082483,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
"70610",2022097,9,6,9,27,66,0.7,0,11111,25331,"TTO",0,2022,0.865815075082483,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1
"7073",2022097,9,9,9,27,69,0.7,0,11111,31514,"TTO",0,2022,0.865815075082483,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1
"70810",2022097,9,10,9,27,72,0.8,0,11111,35143,"TTO",0,2022,0.865815075082483,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1
"7092",2022097,9,7,9,27,70,0.85,0,11111,53243,"TTO",0,2022,0.865815075082483,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1
"7107",2022097,9,15,9,27,71,0.8,0,11111,53244,"TTO",0,2022,0.865815075082483,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1
"7111",2022097,9,11,9,27,86,1,0,11111,55555,"TTO",0,2022,0.865815075082483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7311",2022098,5,7,6,23,42,0,0,11111,11212,"TTO",0,2022,0.616946395561154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"732",2022098,5,14,6,23,41,0,0,11111,12112,"TTO",0,2022,0.616946395561154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"733",2022098,5,8,6,23,81,0,0,11111,21111,"TTO",0,2022,0.616946395561154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"734",2022098,5,13,6,23,44,1.6,0,11111,21345,"TTO",0,2022,0.616946395561154,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1
"735",2022098,5,12,6,23,46,0.75,0,11111,23152,"TTO",0,2022,0.616946395561154,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
"736",2022098,5,11,6,23,45,0.9,0,11111,34244,"TTO",0,2022,0.616946395561154,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1
"737",2022098,5,15,6,23,47,1.6,0,11111,43514,"TTO",0,2022,0.616946395561154,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1
"738",2022098,5,9,6,23,43,0.4,0,11111,44553,"TTO",0,2022,0.616946395561154,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
"7396",2022098,5,10,6,23,48,1.4,0,11111,55424,"TTO",0,2022,0.616946395561154,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1
"74010",2022098,5,6,6,23,86,1.4,0,11111,55555,"TTO",0,2022,0.616946395561154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7601",2022099,12,15,2,17,83,0.2,0,11111,11211,"TTO",0,2022,0.848978073248564,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7617",2022099,12,11,2,17,10,0.1,0,11111,12121,"TTO",0,2022,0.848978073248564,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7621",2022099,12,6,2,17,9,2,0,11111,12543,"TTO",0,2022,0.848978073248564,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
"76310",2022099,12,10,2,17,16,1.7,0,11111,23514,"TTO",0,2022,0.848978073248564,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1
"76410",2022099,12,8,2,17,15,2,0,11111,32443,"TTO",0,2022,0.848978073248564,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1
"7651",2022099,12,7,2,17,12,2,0,11111,34155,"TTO",0,2022,0.848978073248564,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
"766",2022099,12,13,2,17,11,2,0,11111,43542,"TTO",0,2022,0.848978073248564,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1
"767",2022099,12,12,2,17,14,0.7,0,11111,45133,"TTO",0,2022,0.848978073248564,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1
"768",2022099,12,14,2,17,13,2,0,11111,52215,"TTO",0,2022,0.848978073248564,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
"769",2022099,12,9,2,17,86,2,0,11111,55555,"TTO",0,2022,0.848978073248564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"789",2022100,9,8,7,12,83,0.05,0,11111,11211,"TTO",0,2022,0.942596544017579,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7906",2022100,9,15,7,12,52,1.3,0,11111,11425,"TTO",0,2022,0.942596544017579,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1
"7911",2022100,9,9,7,12,49,0.1,0,11111,13122,"TTO",0,2022,0.942596544017579,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"7921",2022100,9,13,7,12,53,1,0,11111,22434,"TTO",0,2022,0.942596544017579,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1
"79310",2022100,9,11,7,12,50,1.5,0,11111,24553,"TTO",0,2022,0.942596544017579,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
"7941",2022100,9,12,7,12,55,1.05,0,11111,35332,"TTO",0,2022,0.942596544017579,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1
"79510",2022100,9,10,7,12,54,0.7,0,11111,42115,"TTO",0,2022,0.942596544017579,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
"7962",2022100,9,14,7,12,56,1.3,0,11111,45413,"TTO",0,2022,0.942596544017579,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1
"7974",2022100,9,6,7,12,51,1.1,0,11111,51152,"TTO",0,2022,0.942596544017579,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
"79810",2022100,9,7,7,12,86,1,0,11111,55555,"TTO",0,2022,0.942596544017579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"818",2022101,9,6,5,2,85,0.1,0,11111,11112,"TTO",0,2022,1.18632978979228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"819",2022101,9,15,5,2,37,0.1,0,11111,14113,"TTO",0,2022,1.18632978979228,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"820",2022101,9,14,5,2,39,0.4,0,11111,15151,"TTO",0,2022,1.18632978979228,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
"821",2022101,9,8,5,2,40,0.3,0,11111,21315,"TTO",0,2022,1.18632978979228,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
"822",2022101,9,12,5,2,36,0.5,0,11111,24443,"TTO",0,2022,1.18632978979228,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1
"823",2022101,9,13,5,2,38,0.3,0,11111,31524,"TTO",0,2022,1.18632978979228,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1
"82410",2022101,9,11,5,2,33,0.5,0,11111,43315,"TTO",0,2022,1.18632978979228,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
"8252",2022101,9,10,5,2,35,0.5,0,11111,52431,"TTO",0,2022,1.18632978979228,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
"8263",2022101,9,7,5,2,34,0.5,0,11111,54153,"TTO",0,2022,1.18632978979228,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
"82710",2022101,9,9,5,2,86,1,0,11111,55555,"TTO",0,2022,1.18632978979228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8471",2022103,6,7,4,3,84,0.05,0,11111,11121,"TTO",0,2022,0.865815075082483,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8484",2022103,6,15,4,3,29,2,0,11111,12344,"TTO",0,2022,0.865815075082483,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1
"84910",2022103,6,9,4,3,27,0.3,0,11111,12513,"TTO",0,2022,0.865815075082483,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1
"8501",2022103,6,14,4,3,26,2,0,11111,14554,"TTO",0,2022,0.865815075082483,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
"851",2022103,6,10,4,3,25,0.05,0,11111,21112,"TTO",0,2022,0.865815075082483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"852",2022103,6,8,4,3,32,2,0,11111,44125,"TTO",0,2022,0.865815075082483,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1
"853",2022103,6,12,4,3,28,2,0,11111,44345,"TTO",0,2022,0.865815075082483,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1
"854",2022103,6,6,4,3,30,0.3,0,11111,53221,"TTO",0,2022,0.865815075082483,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"855",2022103,6,11,4,3,31,2,0,11111,54342,"TTO",0,2022,0.865815075082483,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1
"856",2022103,6,13,4,3,86,2,0,11111,55555,"TTO",0,2022,0.865815075082483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8761",2022104,6,11,6,28,42,0.2,0,11111,11212,"TTO",0,2022,0.818795338750959,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"8771",2022104,6,14,6,28,41,0.2,0,11111,12112,"TTO",0,2022,0.818795338750959,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"8781",2022104,6,13,6,28,81,0,0,11111,21111,"TTO",0,2022,0.818795338750959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8791",2022104,6,6,6,28,44,2,0,11111,21345,"TTO",0,2022,0.818795338750959,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1
"8801",2022104,6,7,6,28,46,1.9,0,11111,23152,"TTO",0,2022,0.818795338750959,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
"8811",2022104,6,10,6,28,45,2,0,11111,34244,"TTO",0,2022,0.818795338750959,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1
"8821",2022104,6,8,6,28,47,2,0,11111,43514,"TTO",0,2022,0.818795338750959,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1
"8832",2022104,6,9,6,28,43,2,0,11111,44553,"TTO",0,2022,0.818795338750959,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
"8841",2022104,6,12,6,28,48,2,0,11111,55424,"TTO",0,2022,0.818795338750959,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1
"885",2022104,6,15,6,28,86,2,0,11111,55555,"TTO",0,2022,0.818795338750959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"905",2022105,9,14,10,22,73,0.2,0,11111,11122,"TTO",0,2022,0.863954295788032,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"906",2022105,9,11,10,22,82,0.1,0,11111,12111,"TTO",0,2022,0.863954295788032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"907",2022105,9,6,10,22,78,1.9,0,11111,13224,"TTO",0,2022,0.863954295788032,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
"908",2022105,9,13,10,22,77,2,0,11111,24445,"TTO",0,2022,0.863954295788032,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
"9093",2022105,9,7,10,22,79,0.9,0,11111,34232,"TTO",0,2022,0.863954295788032,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
"9101",2022105,9,15,10,22,75,1.8,0,11111,35311,"TTO",0,2022,0.863954295788032,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"9111",2022105,9,8,10,22,80,0.8,0,11111,42321,"TTO",0,2022,0.863954295788032,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"9122",2022105,9,10,10,22,76,2,0,11111,43555,"TTO",0,2022,0.863954295788032,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"9131",2022105,9,9,10,22,74,2,0,11111,52335,"TTO",0,2022,0.863954295788032,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
"91410",2022105,9,12,10,22,86,2,0,11111,55555,"TTO",0,2022,0.863954295788032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9341",2022106,9,7,4,11,84,0.2,0,11111,11121,"TTO",0,2022,0.77647418973087,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9354",2022106,9,15,4,11,29,0.95,0,11111,12344,"TTO",0,2022,0.77647418973087,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1
"936",2022106,9,8,4,11,27,0.3,0,11111,12513,"TTO",0,2022,0.77647418973087,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1
"937",2022106,9,6,4,11,26,1.4,0,11111,14554,"TTO",0,2022,0.77647418973087,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
"938",2022106,9,13,4,11,25,0.2,0,11111,21112,"TTO",0,2022,0.77647418973087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"939",2022106,9,10,4,11,32,2,0,11111,44125,"TTO",0,2022,0.77647418973087,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1
"940",2022106,9,12,4,11,28,1.9,0,11111,44345,"TTO",0,2022,0.77647418973087,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1
"941",2022106,9,14,4,11,30,0.5,0,11111,53221,"TTO",0,2022,0.77647418973087,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"942",2022106,9,9,4,11,31,2,0,11111,54342,"TTO",0,2022,0.77647418973087,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1
"94310",2022106,9,11,4,11,86,2,0,11111,55555,"TTO",0,2022,0.77647418973087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9631",2022107,5,14,1,1,1,0,0,11111,11221,"TTO",0,2022,1.18888489938546,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"9644",2022107,5,9,1,1,2,0.7,0,11111,11235,"TTO",0,2022,1.18888489938546,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1
"9651",2022107,5,12,1,1,82,0,0,11111,12111,"TTO",0,2022,1.18888489938546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9661",2022107,5,10,1,1,7,0.5,0,11111,12514,"TTO",0,2022,1.18888489938546,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1
"9673",2022107,5,11,1,1,5,0.6,0,11111,34515,"TTO",0,2022,1.18888489938546,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1
"9681",2022107,5,15,1,1,6,0.8,0,11111,35245,"TTO",0,2022,1.18888489938546,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1
"9691",2022107,5,8,1,1,8,0.5,0,11111,45144,"TTO",0,2022,1.18888489938546,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1
"970",2022107,5,13,1,1,4,1,0,11111,51451,"TTO",0,2022,1.18888489938546,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1
"971",2022107,5,6,1,1,3,2,0,11111,54231,"TTO",0,2022,1.18888489938546,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
"972",2022107,5,7,1,1,86,2,0,11111,55555,"TTO",0,2022,1.18888489938546,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"992",2022108,5,8,6,18,42,0.05,0,11111,11212,"TTO",0,2022,0.687932061180025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"993",2022108,5,6,6,18,41,0,0,11111,12112,"TTO",0,2022,0.687932061180025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"9941",2022108,5,15,6,18,81,0,0,11111,21111,"TTO",0,2022,0.687932061180025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9951",2022108,5,12,6,18,44,0.85,0,11111,21345,"TTO",0,2022,0.687932061180025,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1
"9963",2022108,5,11,6,18,46,0.3,0,11111,23152,"TTO",0,2022,0.687932061180025,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
"9971",2022108,5,13,6,18,45,1.85,0,11111,34244,"TTO",0,2022,0.687932061180025,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1
"9992",2022108,5,14,6,18,43,1.9,0,11111,44553,"TTO",0,2022,0.687932061180025,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
"10001",2022108,5,10,6,18,48,1.9,0,11111,55424,"TTO",0,2022,0.687932061180025,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1
"10011",2022108,5,9,6,18,86,2,0,11111,55555,"TTO",0,2022,0.687932061180025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1021",2022109,6,8,1,10,1,0.05,0,11111,11221,"TTO",0,2022,0.618275170803366,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1022",2022109,6,10,1,10,2,0.05,0,11111,11235,"TTO",0,2022,0.618275170803366,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1
"1023",2022109,6,14,1,10,82,0.05,0,11111,12111,"TTO",0,2022,0.618275170803366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1024",2022109,6,12,1,10,7,0.4,0,11111,12514,"TTO",0,2022,0.618275170803366,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1
"1025",2022109,6,13,1,10,5,0.5,0,11111,34515,"TTO",0,2022,0.618275170803366,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1
"1026",2022109,6,7,1,10,6,0.2,0,11111,35245,"TTO",0,2022,0.618275170803366,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1
"1027",2022109,6,11,1,10,8,0.2,0,11111,45144,"TTO",0,2022,0.618275170803366,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1
"10282",2022109,6,15,1,10,4,0.4,0,11111,51451,"TTO",0,2022,0.618275170803366,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1
"10291",2022109,6,9,1,10,3,0.1,0,11111,54231,"TTO",0,2022,0.618275170803366,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
"103010",2022109,6,6,1,10,86,0.5,0,11111,55555,"TTO",0,2022,0.618275170803366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10501",2022110,6,6,7,20,83,0.05,0,11111,11211,"TTO",0,2022,0.687932061180025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10514",2022110,6,12,7,20,52,0.6,0,11111,11425,"TTO",0,2022,0.687932061180025,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1
"10521",2022110,6,9,7,20,49,0.1,0,11111,13122,"TTO",0,2022,0.687932061180025,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"10531",2022110,6,7,7,20,53,0.7,0,11111,22434,"TTO",0,2022,0.687932061180025,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1
"10543",2022110,6,10,7,20,50,2,0,11111,24553,"TTO",0,2022,0.687932061180025,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
"1055",2022110,6,15,7,20,55,0.9,0,11111,35332,"TTO",0,2022,0.687932061180025,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1
"1056",2022110,6,8,7,20,54,0.8,0,11111,42115,"TTO",0,2022,0.687932061180025,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
"1057",2022110,6,11,7,20,56,2,0,11111,45413,"TTO",0,2022,0.687932061180025,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1
"1058",2022110,6,14,7,20,51,0.7,0,11111,51152,"TTO",0,2022,0.687932061180025,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
"1059",2022110,6,13,7,20,86,2,0,11111,55555,"TTO",0,2022,0.687932061180025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10791",2022111,6,13,1,22,1,0.05,0,11111,11221,"TTO",0,2022,0.778146554926541,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"10804",2022111,6,14,1,22,2,0.65,0,11111,11235,"TTO",0,2022,0.778146554926541,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1
"10811",2022111,6,8,1,22,82,0.35,0,11111,12111,"TTO",0,2022,0.778146554926541,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10821",2022111,6,9,1,22,7,0.75,0,11111,12514,"TTO",0,2022,0.778146554926541,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1
"10833",2022111,6,15,1,22,5,1.5,0,11111,34515,"TTO",0,2022,0.778146554926541,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1
"10841",2022111,6,11,1,22,6,1.5,0,11111,35245,"TTO",0,2022,0.778146554926541,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1
"10861",2022111,6,6,1,22,4,1.3,0,11111,51451,"TTO",0,2022,0.778146554926541,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1
"10871",2022111,6,10,1,22,3,0.45,0,11111,54231,"TTO",0,2022,0.778146554926541,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
"1108",2022112,5,9,2,19,83,0.1,0,11111,11211,"TTO",0,2022,0.807604810181663,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1110",2022112,5,13,2,19,9,0.7,0,11111,12543,"TTO",0,2022,0.807604810181663,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
"1111",2022112,5,6,2,19,16,0.3,0,11111,23514,"TTO",0,2022,0.807604810181663,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1
"1112",2022112,5,7,2,19,15,0.4,0,11111,32443,"TTO",0,2022,0.807604810181663,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1
"11131",2022112,5,12,2,19,12,0.8,0,11111,34155,"TTO",0,2022,0.807604810181663,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
"11141",2022112,5,14,2,19,11,0.7,0,11111,43542,"TTO",0,2022,0.807604810181663,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1
"11152",2022112,5,10,2,19,14,0.3,0,11111,45133,"TTO",0,2022,0.807604810181663,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1
"11161",2022112,5,15,2,19,13,0.6,0,11111,52215,"TTO",0,2022,0.807604810181663,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
"111710",2022112,5,11,2,19,86,0.8,0,11111,55555,"TTO",0,2022,0.807604810181663,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11371",2022113,5,11,5,28,85,0,0,11111,11112,"TTO",0,2022,1.13094695110568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"11384",2022113,5,15,5,28,37,0.5,0,11111,14113,"TTO",0,2022,1.13094695110568,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
